sheet,year,month,raw_description,raw_total,total_numeric,detected_type,skip_reason
apr 17,2017,4,Rahul,,,,no_numeric_total
apr 17,2017,4,Lee&Man White,,,WHITE TOP,no_numeric_total
apr 17,2017,4,SIAM-FLUTE,,,FLUTE,no_numeric_total
apr 17,2017,4,SIAM-FLUTE,,,FLUTE,no_numeric_total
apr 17,2017,4,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
apr 17,2017,4,IK-WHITE,,,WHITE TOP,no_numeric_total
apr 17,2017,4,SCF,,,,no_numeric_total
apr 17,2017,4,IK-WHITE,,,WHITE TOP,no_numeric_total
apr 17,2017,4,SIAM-FLUTE,,,FLUTE,no_numeric_total
apr 17,2017,4,Lee&Man White,,,WHITE TOP,no_numeric_total
apr 17,2017,4,SIAM-FLUTE,,,FLUTE,no_numeric_total
apr 17,2017,4,KP,,,LINER,no_numeric_total
apr 17,2017,4,KP,,,LINER,no_numeric_total
apr 17,2017,4,SIAM-FLUTE,,,FLUTE,no_numeric_total
apr 17,2017,4,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
apr 17,2017,4,IK-WHITE,,,WHITE TOP,no_numeric_total
apr 17,2017,4,SIAM-FLUTE,,,FLUTE,no_numeric_total
apr 17,2017,4,SAPPI,,,LINER,no_numeric_total
apr 17,2017,4,KP,,,LINER,no_numeric_total
apr 17,2017,4,HYFL (sappi),,,FLUTE,no_numeric_total
apr 17,2017,4,SAPPI,,,LINER,no_numeric_total
apr 17,2017,4,KP,,,LINER,no_numeric_total
apr 17,2017,4,HYFL (sappi),,,FLUTE,no_numeric_total
apr 17,2017,4,SIAM-FLUTE,,,FLUTE,no_numeric_total
apr 17,2017,4,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
apr 17,2017,4,SAPPI,,,LINER,no_numeric_total
apr 17,2017,4,KP,,,LINER,no_numeric_total
apr 17,2017,4,HYFL (sappi),,,FLUTE,no_numeric_total
apr 17,2017,4,,,,,no_numeric_total
apr 17,2017,4,,,,,no_numeric_total
apr 17,2017,4,,,,,no_numeric_total
may 17,2017,5,,,,,no_numeric_total
may 17,2017,5,,,,,no_numeric_total
may 17,2017,5,HIPACK,,,,no_numeric_total
may 17,2017,5,HIPACK,,,,no_numeric_total
may 17,2017,5,HIPACK,,,,no_numeric_total
may 17,2017,5,SIAM-FLUTE,,,FLUTE,no_numeric_total
may 17,2017,5,SIAM-FLUTE,,,FLUTE,no_numeric_total
may 17,2017,5,SIAM-FLUTE,,,FLUTE,no_numeric_total
may 17,2017,5,ELITE-FLUTE,,,FLUTE,no_numeric_total
may 17,2017,5,ELITE-FLUTE,,,FLUTE,no_numeric_total
may 17,2017,5,ELITE-FLUTE,,,FLUTE,no_numeric_total
may 17,2017,5,ELITE-FLUTE,,,FLUTE,no_numeric_total
may 17,2017,5,ELITE-FLUTE,,,FLUTE,no_numeric_total
may 17,2017,5,MPACT,,,,no_numeric_total
may 17,2017,5,MPACT,,,,no_numeric_total
may 17,2017,5,MPACT,,,,no_numeric_total
may 17,2017,5,MPACT,,,,no_numeric_total
may 17,2017,5,SIAM-FLUTE,,,FLUTE,no_numeric_total
may 17,2017,5,SIAM-FLUTE,,,FLUTE,no_numeric_total
may 17,2017,5,SIAM-FLUTE,,,FLUTE,no_numeric_total
may 17,2017,5,SIAM-FLUTE,,,FLUTE,no_numeric_total
may 17,2017,5,SIAM-FLUTE,,,FLUTE,no_numeric_total
may 17,2017,5,SIAM-FLUTE,,,FLUTE,no_numeric_total
may 17,2017,5,SIAM-FLUTE,,,FLUTE,no_numeric_total
may 17,2017,5,SIAM-FLUTE,,,FLUTE,no_numeric_total
may 17,2017,5,SIAM-FLUTE,,,FLUTE,no_numeric_total
may 17,2017,5,SIAM-SUPER FLUTE,,,SUPER FLUTE,no_numeric_total
may 17,2017,5,SIAM-SUPER FLUTE,,,SUPER FLUTE,no_numeric_total
may 17,2017,5,ENSTRA,,,,no_numeric_total
may 17,2017,5,ENSTRA,,,,no_numeric_total
may 17,2017,5,ENSTRA,,,,no_numeric_total
may 17,2017,5,ENSTRA,,,,no_numeric_total
may 17,2017,5,ENSTRA,,,,no_numeric_total
may 17,2017,5,ENSTRA,,,,no_numeric_total
may 17,2017,5,ENSTRA,,,,no_numeric_total
may 17,2017,5,ENSTRA,,,,no_numeric_total
may 17,2017,5,ENSTRA,,,,no_numeric_total
may 17,2017,5,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
may 17,2017,5,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
may 17,2017,5,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
may 17,2017,5,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
may 17,2017,5,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
may 17,2017,5,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
may 17,2017,5,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
may 17,2017,5,SAPPI,,,LINER,no_numeric_total
may 17,2017,5,SAPPI,,,LINER,no_numeric_total
may 17,2017,5,SAPPI,,,LINER,no_numeric_total
may 17,2017,5,SAPPI,,,LINER,no_numeric_total
may 17,2017,5,SAPPI,,,LINER,no_numeric_total
may 17,2017,5,SAPPI,,,LINER,no_numeric_total
may 17,2017,5,SAPPI Tugela,,,LINER,no_numeric_total
may 17,2017,5,KS-WHITE,,,WHITE TOP,no_numeric_total
may 17,2017,5,KS-WHITE,,,WHITE TOP,no_numeric_total
may 17,2017,5,KS-WHITE,,,WHITE TOP,no_numeric_total
may 17,2017,5,KS-WHITE,,,WHITE TOP,no_numeric_total
may 17,2017,5,Lee&Man White,,,WHITE TOP,no_numeric_total
may 17,2017,5,Lee&Man White,,,WHITE TOP,no_numeric_total
may 17,2017,5,Lee&Man White,,,WHITE TOP,no_numeric_total
may 17,2017,5,MPACK,,,,no_numeric_total
may 17,2017,5,MPACK,,,,no_numeric_total
may 17,2017,5,MPACK,,,,no_numeric_total
may 17,2017,5,MPACK,,,,no_numeric_total
may 17,2017,5,Visy,,,,no_numeric_total
may 17,2017,5,Visy,,,,no_numeric_total
may 17,2017,5,Visy,,,,no_numeric_total
may 17,2017,5,KP,,,LINER,no_numeric_total
may 17,2017,5,KP,,,LINER,no_numeric_total
may 17,2017,5,KP,,,LINER,no_numeric_total
may 17,2017,5,KP,,,LINER,no_numeric_total
may 17,2017,5,Rahul,,,,no_numeric_total
may 17,2017,5,Lee&Man White,,,WHITE TOP,no_numeric_total
may 17,2017,5,SIAM-FLUTE,,,FLUTE,no_numeric_total
may 17,2017,5,SIAM-FLUTE,,,FLUTE,no_numeric_total
may 17,2017,5,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
may 17,2017,5,IK-WHITE,,,WHITE TOP,no_numeric_total
may 17,2017,5,SCF,,,,no_numeric_total
may 17,2017,5,IK-WHITE,,,WHITE TOP,no_numeric_total
may 17,2017,5,KP,,,LINER,no_numeric_total
may 17,2017,5,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
may 17,2017,5,SIAM-FLUTE,,,FLUTE,no_numeric_total
may 17,2017,5,Lee&Man White,,,WHITE TOP,no_numeric_total
may 17,2017,5,SIAM-FLUTE,,,FLUTE,no_numeric_total
may 17,2017,5,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
may 17,2017,5,SIAM-FLUTE,,,FLUTE,no_numeric_total
may 17,2017,5,Sappi,,,LINER,no_numeric_total
may 17,2017,5,KP,,,LINER,no_numeric_total
may 17,2017,5,SIAM-FLUTE,,,FLUTE,no_numeric_total
may 17,2017,5,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
may 17,2017,5,IK-WHITE,,,WHITE TOP,no_numeric_total
may 17,2017,5,Lee&Man White,,,WHITE TOP,no_numeric_total
may 17,2017,5,SIAM-FLUTE,,,FLUTE,no_numeric_total
may 17,2017,5,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
may 17,2017,5,SAPPI,,,LINER,no_numeric_total
may 17,2017,5,KP,,,LINER,no_numeric_total
may 17,2017,5,ULFL (sappi),,,LINER,no_numeric_total
may 17,2017,5,SAPPI,,,LINER,no_numeric_total
may 17,2017,5,KP,,,LINER,no_numeric_total
may 17,2017,5,HYFL (sappi),,,FLUTE,no_numeric_total
may 17,2017,5,SIAM-FLUTE,,,FLUTE,no_numeric_total
may 17,2017,5,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
may 17,2017,5,SAPPI,,,LINER,no_numeric_total
may 17,2017,5,KP,,,LINER,no_numeric_total
may 17,2017,5,ULFL (sappi),,,LINER,no_numeric_total
may 17,2017,5,,,,,no_numeric_total
may 17,2017,5,,,,,no_numeric_total
may 17,2017,5,,,,,no_numeric_total
june 17,2017,6,,,,,no_numeric_total
june 17,2017,6,,,,,no_numeric_total
june 17,2017,6,HIPACK,,,,no_numeric_total
june 17,2017,6,HIPACK,,,,no_numeric_total
june 17,2017,6,HIPACK,,,,no_numeric_total
june 17,2017,6,SIAM-FLUTE,,,FLUTE,no_numeric_total
june 17,2017,6,SIAM-FLUTE,,,FLUTE,no_numeric_total
june 17,2017,6,SIAM-FLUTE,,,FLUTE,no_numeric_total
june 17,2017,6,ELITE-FLUTE,,,FLUTE,no_numeric_total
june 17,2017,6,ELITE-FLUTE,,,FLUTE,no_numeric_total
june 17,2017,6,ELITE-FLUTE,,,FLUTE,no_numeric_total
june 17,2017,6,ELITE-FLUTE,,,FLUTE,no_numeric_total
june 17,2017,6,ELITE-FLUTE,,,FLUTE,no_numeric_total
june 17,2017,6,MPACT,,,,no_numeric_total
june 17,2017,6,MPACT,,,,no_numeric_total
june 17,2017,6,MPACT,,,,no_numeric_total
june 17,2017,6,MPACT,,,,no_numeric_total
june 17,2017,6,SIAM-FLUTE,,,FLUTE,no_numeric_total
june 17,2017,6,SIAM-FLUTE,,,FLUTE,no_numeric_total
june 17,2017,6,SIAM-FLUTE,,,FLUTE,no_numeric_total
june 17,2017,6,SIAM-FLUTE,,,FLUTE,no_numeric_total
june 17,2017,6,SIAM-FLUTE,,,FLUTE,no_numeric_total
june 17,2017,6,SIAM-FLUTE,,,FLUTE,no_numeric_total
june 17,2017,6,SIAM-FLUTE,,,FLUTE,no_numeric_total
june 17,2017,6,SIAM-FLUTE,,,FLUTE,no_numeric_total
june 17,2017,6,SIAM-FLUTE,,,FLUTE,no_numeric_total
june 17,2017,6,SIAM-SUPER FLUTE,,,SUPER FLUTE,no_numeric_total
june 17,2017,6,SIAM-SUPER FLUTE,,,SUPER FLUTE,no_numeric_total
june 17,2017,6,ENSTRA,,,,no_numeric_total
june 17,2017,6,ENSTRA,,,,no_numeric_total
june 17,2017,6,ENSTRA,,,,no_numeric_total
june 17,2017,6,ENSTRA,,,,no_numeric_total
june 17,2017,6,ENSTRA,,,,no_numeric_total
june 17,2017,6,ENSTRA,,,,no_numeric_total
june 17,2017,6,ENSTRA,,,,no_numeric_total
june 17,2017,6,ENSTRA,,,,no_numeric_total
june 17,2017,6,ENSTRA,,,,no_numeric_total
june 17,2017,6,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
june 17,2017,6,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
june 17,2017,6,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
june 17,2017,6,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
june 17,2017,6,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
june 17,2017,6,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
june 17,2017,6,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
june 17,2017,6,SAPPI,,,LINER,no_numeric_total
june 17,2017,6,SAPPI,,,LINER,no_numeric_total
june 17,2017,6,SAPPI,,,LINER,no_numeric_total
june 17,2017,6,SAPPI,,,LINER,no_numeric_total
june 17,2017,6,SAPPI,,,LINER,no_numeric_total
june 17,2017,6,SAPPI,,,LINER,no_numeric_total
june 17,2017,6,SAPPI Tugela,,,LINER,no_numeric_total
june 17,2017,6,KS-WHITE,,,WHITE TOP,no_numeric_total
june 17,2017,6,KS-WHITE,,,WHITE TOP,no_numeric_total
june 17,2017,6,KS-WHITE,,,WHITE TOP,no_numeric_total
june 17,2017,6,KS-WHITE,,,WHITE TOP,no_numeric_total
june 17,2017,6,Lee&Man White,,,WHITE TOP,no_numeric_total
june 17,2017,6,Lee&Man White,,,WHITE TOP,no_numeric_total
june 17,2017,6,Lee&Man White,,,WHITE TOP,no_numeric_total
june 17,2017,6,MPACK,,,,no_numeric_total
june 17,2017,6,MPACK,,,,no_numeric_total
june 17,2017,6,MPACK,,,,no_numeric_total
june 17,2017,6,MPACK,,,,no_numeric_total
june 17,2017,6,Visy,,,,no_numeric_total
june 17,2017,6,Visy,,,,no_numeric_total
june 17,2017,6,Visy,,,,no_numeric_total
june 17,2017,6,KP,,,LINER,no_numeric_total
june 17,2017,6,KP,,,LINER,no_numeric_total
june 17,2017,6,KP,,,LINER,no_numeric_total
june 17,2017,6,KP,,,LINER,no_numeric_total
june 17,2017,6,Rahul,,,,no_numeric_total
june 17,2017,6,Lee&Man White,,,WHITE TOP,no_numeric_total
june 17,2017,6,SIAM-FLUTE,,,FLUTE,no_numeric_total
june 17,2017,6,SIAM-FLUTE,,,FLUTE,no_numeric_total
june 17,2017,6,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
june 17,2017,6,IK-WHITE,,,WHITE TOP,no_numeric_total
june 17,2017,6,SCF,,,,no_numeric_total
june 17,2017,6,IK-WHITE,,,WHITE TOP,no_numeric_total
june 17,2017,6,KP,,,LINER,no_numeric_total
june 17,2017,6,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
june 17,2017,6,SIAM-FLUTE,,,FLUTE,no_numeric_total
june 17,2017,6,Lee&Man White,,,WHITE TOP,no_numeric_total
june 17,2017,6,SIAM-FLUTE,,,FLUTE,no_numeric_total
june 17,2017,6,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
june 17,2017,6,SIAM-FLUTE,,,FLUTE,no_numeric_total
june 17,2017,6,Sappi,,,LINER,no_numeric_total
june 17,2017,6,KP,,,LINER,no_numeric_total
june 17,2017,6,SIAM-FLUTE,,,FLUTE,no_numeric_total
june 17,2017,6,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
june 17,2017,6,IK-WHITE,,,WHITE TOP,no_numeric_total
june 17,2017,6,Lee&Man White,,,WHITE TOP,no_numeric_total
june 17,2017,6,SIAM-FLUTE,,,FLUTE,no_numeric_total
june 17,2017,6,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
june 17,2017,6,SAPPI,,,LINER,no_numeric_total
june 17,2017,6,KP,,,LINER,no_numeric_total
june 17,2017,6,ULFL (sappi),,,LINER,no_numeric_total
june 17,2017,6,SAPPI,,,LINER,no_numeric_total
june 17,2017,6,KP,,,LINER,no_numeric_total
june 17,2017,6,HYFL (sappi),,,FLUTE,no_numeric_total
june 17,2017,6,SIAM-FLUTE,,,FLUTE,no_numeric_total
june 17,2017,6,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
june 17,2017,6,SAPPI,,,LINER,no_numeric_total
june 17,2017,6,KP,,,LINER,no_numeric_total
june 17,2017,6,ULFL (sappi),,,LINER,no_numeric_total
june 17,2017,6,,,,,no_numeric_total
june 17,2017,6,,,,,no_numeric_total
june 17,2017,6,,,,,no_numeric_total
july 17,2017,7,,,,,no_numeric_total
july 17,2017,7,,,,,no_numeric_total
july 17,2017,7,HIPACK,,,,no_numeric_total
july 17,2017,7,HIPACK,,,,no_numeric_total
july 17,2017,7,HIPACK,,,,no_numeric_total
july 17,2017,7,SIAM-FLUTE,,,FLUTE,no_numeric_total
july 17,2017,7,SIAM-FLUTE,,,FLUTE,no_numeric_total
july 17,2017,7,SIAM-FLUTE,,,FLUTE,no_numeric_total
july 17,2017,7,ELITE-FLUTE,,,FLUTE,no_numeric_total
july 17,2017,7,ELITE-FLUTE,,,FLUTE,no_numeric_total
july 17,2017,7,ELITE-FLUTE,,,FLUTE,no_numeric_total
july 17,2017,7,ELITE-FLUTE,,,FLUTE,no_numeric_total
july 17,2017,7,ELITE-FLUTE,,,FLUTE,no_numeric_total
july 17,2017,7,MPACT,,,,no_numeric_total
july 17,2017,7,MPACT,,,,no_numeric_total
july 17,2017,7,MPACT,,,,no_numeric_total
july 17,2017,7,MPACT,,,,no_numeric_total
july 17,2017,7,SIAM-FLUTE,,,FLUTE,no_numeric_total
july 17,2017,7,SIAM-FLUTE,,,FLUTE,no_numeric_total
july 17,2017,7,SIAM-FLUTE,,,FLUTE,no_numeric_total
july 17,2017,7,SIAM-FLUTE,,,FLUTE,no_numeric_total
july 17,2017,7,SIAM-FLUTE,,,FLUTE,no_numeric_total
july 17,2017,7,SIAM-FLUTE,,,FLUTE,no_numeric_total
july 17,2017,7,SIAM-FLUTE,,,FLUTE,no_numeric_total
july 17,2017,7,SIAM-FLUTE,,,FLUTE,no_numeric_total
july 17,2017,7,SIAM-FLUTE,,,FLUTE,no_numeric_total
july 17,2017,7,SIAM-SUPER FLUTE,,,SUPER FLUTE,no_numeric_total
july 17,2017,7,SIAM-SUPER FLUTE,,,SUPER FLUTE,no_numeric_total
july 17,2017,7,ENSTRA,,,,no_numeric_total
july 17,2017,7,ENSTRA,,,,no_numeric_total
july 17,2017,7,ENSTRA,,,,no_numeric_total
july 17,2017,7,ENSTRA,,,,no_numeric_total
july 17,2017,7,ENSTRA,,,,no_numeric_total
july 17,2017,7,ENSTRA,,,,no_numeric_total
july 17,2017,7,ENSTRA,,,,no_numeric_total
july 17,2017,7,ENSTRA,,,,no_numeric_total
july 17,2017,7,ENSTRA,,,,no_numeric_total
july 17,2017,7,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
july 17,2017,7,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
july 17,2017,7,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
july 17,2017,7,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
july 17,2017,7,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
july 17,2017,7,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
july 17,2017,7,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
july 17,2017,7,SAPPI,,,LINER,no_numeric_total
july 17,2017,7,SAPPI,,,LINER,no_numeric_total
july 17,2017,7,SAPPI,,,LINER,no_numeric_total
july 17,2017,7,SAPPI,,,LINER,no_numeric_total
july 17,2017,7,SAPPI,,,LINER,no_numeric_total
july 17,2017,7,SAPPI,,,LINER,no_numeric_total
july 17,2017,7,SAPPI Tugela,,,LINER,no_numeric_total
july 17,2017,7,KS-WHITE,,,WHITE TOP,no_numeric_total
july 17,2017,7,KS-WHITE,,,WHITE TOP,no_numeric_total
july 17,2017,7,KS-WHITE,,,WHITE TOP,no_numeric_total
july 17,2017,7,KS-WHITE,,,WHITE TOP,no_numeric_total
july 17,2017,7,Lee&Man White,,,WHITE TOP,no_numeric_total
july 17,2017,7,Lee&Man White,,,WHITE TOP,no_numeric_total
july 17,2017,7,Lee&Man White,,,WHITE TOP,no_numeric_total
july 17,2017,7,MPACK,,,,no_numeric_total
july 17,2017,7,MPACK,,,,no_numeric_total
july 17,2017,7,MPACK,,,,no_numeric_total
july 17,2017,7,MPACK,,,,no_numeric_total
july 17,2017,7,Visy,,,,no_numeric_total
july 17,2017,7,Visy,,,,no_numeric_total
july 17,2017,7,Visy,,,,no_numeric_total
july 17,2017,7,KP,,,LINER,no_numeric_total
july 17,2017,7,KP,,,LINER,no_numeric_total
july 17,2017,7,KP,,,LINER,no_numeric_total
july 17,2017,7,KP,,,LINER,no_numeric_total
july 17,2017,7,Rahul,,,,no_numeric_total
july 17,2017,7,Lee&Man White,,,WHITE TOP,no_numeric_total
july 17,2017,7,SIAM-FLUTE,,,FLUTE,no_numeric_total
july 17,2017,7,SIAM-FLUTE,,,FLUTE,no_numeric_total
july 17,2017,7,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
july 17,2017,7,IK-WHITE,,,WHITE TOP,no_numeric_total
july 17,2017,7,SCF,,,,no_numeric_total
july 17,2017,7,IK-WHITE,,,WHITE TOP,no_numeric_total
july 17,2017,7,KP,,,LINER,no_numeric_total
july 17,2017,7,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
july 17,2017,7,SIAM-FLUTE,,,FLUTE,no_numeric_total
july 17,2017,7,Lee&Man White,,,WHITE TOP,no_numeric_total
july 17,2017,7,SIAM-FLUTE,,,FLUTE,no_numeric_total
july 17,2017,7,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
july 17,2017,7,SIAM-FLUTE,,,FLUTE,no_numeric_total
july 17,2017,7,Sappi,,,LINER,no_numeric_total
july 17,2017,7,KP,,,LINER,no_numeric_total
july 17,2017,7,SIAM-FLUTE,,,FLUTE,no_numeric_total
july 17,2017,7,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
july 17,2017,7,IK-WHITE,,,WHITE TOP,no_numeric_total
july 17,2017,7,Lee&Man White,,,WHITE TOP,no_numeric_total
july 17,2017,7,SIAM-FLUTE,,,FLUTE,no_numeric_total
july 17,2017,7,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
july 17,2017,7,SAPPI,,,LINER,no_numeric_total
july 17,2017,7,KP,,,LINER,no_numeric_total
july 17,2017,7,ULFL (sappi),,,LINER,no_numeric_total
july 17,2017,7,SAPPI,,,LINER,no_numeric_total
july 17,2017,7,KP,,,LINER,no_numeric_total
july 17,2017,7,HYFL (sappi),,,FLUTE,no_numeric_total
july 17,2017,7,SIAM-FLUTE,,,FLUTE,no_numeric_total
july 17,2017,7,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
july 17,2017,7,SAPPI,,,LINER,no_numeric_total
july 17,2017,7,KP,,,LINER,no_numeric_total
july 17,2017,7,ULFL (sappi),,,LINER,no_numeric_total
july 17,2017,7,,,,,no_numeric_total
july 17,2017,7,,,,,no_numeric_total
july 17,2017,7,,,,,no_numeric_total
aug 17,2017,8,,,,,no_numeric_total
aug 17,2017,8,,,,,no_numeric_total
aug 17,2017,8,HIPACK,,,,no_numeric_total
aug 17,2017,8,HIPACK,,,,no_numeric_total
aug 17,2017,8,HIPACK,,,,no_numeric_total
aug 17,2017,8,SIAM-FLUTE,,,FLUTE,no_numeric_total
aug 17,2017,8,SIAM-FLUTE,,,FLUTE,no_numeric_total
aug 17,2017,8,SIAM-FLUTE,,,FLUTE,no_numeric_total
aug 17,2017,8,ELITE-FLUTE,,,FLUTE,no_numeric_total
aug 17,2017,8,ELITE-FLUTE,,,FLUTE,no_numeric_total
aug 17,2017,8,ELITE-FLUTE,,,FLUTE,no_numeric_total
aug 17,2017,8,ELITE-FLUTE,,,FLUTE,no_numeric_total
aug 17,2017,8,ELITE-FLUTE,,,FLUTE,no_numeric_total
aug 17,2017,8,MPACT,,,,no_numeric_total
aug 17,2017,8,MPACT,,,,no_numeric_total
aug 17,2017,8,MPACT,,,,no_numeric_total
aug 17,2017,8,MPACT,,,,no_numeric_total
aug 17,2017,8,SIAM-FLUTE,,,FLUTE,no_numeric_total
aug 17,2017,8,SIAM-FLUTE,,,FLUTE,no_numeric_total
aug 17,2017,8,SIAM-FLUTE,,,FLUTE,no_numeric_total
aug 17,2017,8,SIAM-FLUTE,,,FLUTE,no_numeric_total
aug 17,2017,8,SIAM-FLUTE,,,FLUTE,no_numeric_total
aug 17,2017,8,SIAM-FLUTE,,,FLUTE,no_numeric_total
aug 17,2017,8,SIAM-FLUTE,,,FLUTE,no_numeric_total
aug 17,2017,8,SIAM-FLUTE,,,FLUTE,no_numeric_total
aug 17,2017,8,SIAM-FLUTE,,,FLUTE,no_numeric_total
aug 17,2017,8,SIAM-SUPER FLUTE,,,SUPER FLUTE,no_numeric_total
aug 17,2017,8,SIAM-SUPER FLUTE,,,SUPER FLUTE,no_numeric_total
aug 17,2017,8,ENSTRA,,,,no_numeric_total
aug 17,2017,8,ENSTRA,,,,no_numeric_total
aug 17,2017,8,ENSTRA,,,,no_numeric_total
aug 17,2017,8,ENSTRA,,,,no_numeric_total
aug 17,2017,8,ENSTRA,,,,no_numeric_total
aug 17,2017,8,ENSTRA,,,,no_numeric_total
aug 17,2017,8,ENSTRA,,,,no_numeric_total
aug 17,2017,8,ENSTRA,,,,no_numeric_total
aug 17,2017,8,ENSTRA,,,,no_numeric_total
aug 17,2017,8,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
aug 17,2017,8,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
aug 17,2017,8,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
aug 17,2017,8,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
aug 17,2017,8,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
aug 17,2017,8,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
aug 17,2017,8,SAIM-TEST(KT),,,TESTLINER,no_numeric_total
aug 17,2017,8,SAPPI,,,LINER,no_numeric_total
aug 17,2017,8,SAPPI,,,LINER,no_numeric_total
aug 17,2017,8,SAPPI,,,LINER,no_numeric_total
aug 17,2017,8,SAPPI,,,LINER,no_numeric_total
aug 17,2017,8,SAPPI,,,LINER,no_numeric_total
aug 17,2017,8,SAPPI,,,LINER,no_numeric_total
aug 17,2017,8,SAPPI Tugela,,,LINER,no_numeric_total
aug 17,2017,8,KS-WHITE,,,WHITE TOP,no_numeric_total
aug 17,2017,8,KS-WHITE,,,WHITE TOP,no_numeric_total
aug 17,2017,8,KS-WHITE,,,WHITE TOP,no_numeric_total
aug 17,2017,8,KS-WHITE,,,WHITE TOP,no_numeric_total
aug 17,2017,8,Lee&Man White,,,WHITE TOP,no_numeric_total
aug 17,2017,8,Lee&Man White,,,WHITE TOP,no_numeric_total
aug 17,2017,8,Lee&Man White,,,WHITE TOP,no_numeric_total
aug 17,2017,8,MPACK,,,,no_numeric_total
aug 17,2017,8,MPACK,,,,no_numeric_total
aug 17,2017,8,MPACK,,,,no_numeric_total
aug 17,2017,8,MPACK,,,,no_numeric_total
aug 17,2017,8,Visy,,,,no_numeric_total
aug 17,2017,8,Visy,,,,no_numeric_total
aug 17,2017,8,Visy,,,,no_numeric_total
aug 17,2017,8,KP,,,LINER,no_numeric_total
aug 17,2017,8,KP,,,LINER,no_numeric_total
aug 17,2017,8,KP,,,LINER,no_numeric_total
aug 17,2017,8,KP,,,LINER,no_numeric_total
aug 17,2017,8,Rahul,,,,no_numeric_total
aug 17,2017,8,Lee&Man White,,,WHITE TOP,no_numeric_total
aug 17,2017,8,SIAM-FLUTE,,,FLUTE,no_numeric_total
aug 17,2017,8,SIAM-FLUTE,,,FLUTE,no_numeric_total
aug 17,2017,8,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
aug 17,2017,8,IK-WHITE,,,WHITE TOP,no_numeric_total
aug 17,2017,8,SCF,,,,no_numeric_total
aug 17,2017,8,IK-WHITE,,,WHITE TOP,no_numeric_total
aug 17,2017,8,KP,,,LINER,no_numeric_total
aug 17,2017,8,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
aug 17,2017,8,SIAM-FLUTE,,,FLUTE,no_numeric_total
aug 17,2017,8,Lee&Man White,,,WHITE TOP,no_numeric_total
aug 17,2017,8,SIAM-FLUTE,,,FLUTE,no_numeric_total
aug 17,2017,8,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
aug 17,2017,8,SIAM-FLUTE,,,FLUTE,no_numeric_total
aug 17,2017,8,Sappi,,,LINER,no_numeric_total
aug 17,2017,8,KP,,,LINER,no_numeric_total
aug 17,2017,8,SIAM-FLUTE,,,FLUTE,no_numeric_total
aug 17,2017,8,SIAM-TEST(KT),,,TESTLINER,no_numeric_total
aug 17,2017,8,IK-WHITE,,,WHITE TOP,no_numeric_total
